"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"NK-GG5Xc4veGXcFUKiLkyiq3n","LegalEntity","GESAWORLD CHILE LIMITADA","","","cl","","","Cross Debarment: IDB - 2022-12-20 - 2032-11-13","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2023-04-20T12:18:15"
"NK-GGYFfNUA6p9tUxZF4ZCbm7","LegalEntity","JIANGXI HUAWEI CONSTRUCTION MATERIALS CO., LTD.","","","cn","112 YUHU ROAD, XIAOLAN DEVELOPMENT ZONE, NANCHANG COUNTY, NANCHANG CITY, JIANGXI PROVINCE, China","","Procurement Guidelines, 1.14(a)(ii) - 2017-12-19 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-GJbVaFcLhrtGX8XvtjZ6pt","LegalEntity","ORANGE CAPITAL LIMITED","","","hk","7TH FLOOR, RUTTONJEE HOUSE, 11 DUDDELL STREET, Hong Kong SAR, China","","Cross Debarment: IDB - 2021-11-12 - 2031-10-26","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-GK3D2GcQasQf6MNGALdQaQ","LegalEntity","CORONADO INGENIEROS S.A.","","","ni","HOSPITAL HUMBERTO ALVARADO 1 CUADRA AL ESTE, MASAYA, Nicaragua","","2006 Procurement Guidelines, 1.14(a)(i) & (ii) - 2017-09-22 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-GLPMdJ2ptHEkyKKZrXKrB4","LegalEntity","SICHUAN YITU GARDENING AND GREENING ENGINEERING CO. LTD.- LUZHOU HIGH-TECH BRANCH","","","cn","NO. 19, SECTION 5, JIUGU AVENUE,JIANGYANG DISTRICT,SICHUAN, PEOPLE'S REPUBLIC OF, LUZHOU, China","","Cross Debarment: ADB - 2025-08-19 - 2030-02-21","","","","WorldBank Debarred Providers","2025-09-03T15:03:01","2026-03-23T15:03:02","2025-09-03T15:03:01"
"NK-GMDBkpQzVntyZyjB2FuoCJ","LegalEntity","HEBEI SHENNING CONSTRUCTION ENGINEERING CO., LTD.","","","cn","ROOM 1-801, JIUZHOU BUSINESS CENTER, NO 1616, QIYI MIDDLE ROAD, HANCUN NORTH ROAD SUBDISTRICT OFFICE, JINGXIU DISTRICT, BAODING CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-GMhfLJvuxmkJp6moWCv7Z6","LegalEntity","BROADWAY ENGINEERING SERVICES LIMITED","","","ug","PLOT 636, NBEEBA, MASAKA ROAD, P.O. BOX 22057, KAMPALA, Uganda","","Procurement Guidelines, 1.14(a)(i) and 1.14(a)(ii) - 2011-10-25 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-GWGDu9rcEG9HHDqoyExdaG","LegalEntity","MS PIR AZMAT SHAH & SONS","","","pk","ARAA GANDI UMAR KHAN ROAD, HIKMAT ABAD, D.I. KHAN, Pakistan;SUNAHRI PLAZA, NOOR ELECTRICAL, TOOPO WALA, D.I. KHAN, Pakistan","","Cross Debarment: ADB - 2022-11-08 - 2028-07-13","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-GYZxd7pzbFj5yRU6e2rvxx","LegalEntity","YOZYOVAN AGRO LYUKS","","","uz","YOZYOVON DISTRICT, VILLAGE CITIZENS' ASSEMBLIES OF YOZYOVON, FERGANA REGION, Uzbekistan","","Controlled Affiliate of a Sanctioned Individual - 2019-07-08 - 2999-12-31","","","","WorldBank Debarred Providers","2024-04-20T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Gd7PCbj8CCQH7RoNVgUEL5","LegalEntity","XINJIANG XINJIAO JIANCEBU HIGHWAY PROJECT MANAGEMENT CO., LTD.","","","cn","NO.2, TIANMUSHAN ROAD, BEIJING HOTIAN INDUSTRIAL PARK, HOTAN, XINJIANG, China","","Controlled Affiliate of a Sanctioned Entity - 2024-01-30 - 2026-05-29","","","","WorldBank Debarred Providers","2024-01-31T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-GeaLXAbVEnFpPQVthAPbn3","LegalEntity","NGUYEN XUAN DOAN","","","vn","NO. 40, LANE 575, KIM MA, NGOCH KHANH WARD, BA DINH DISTRICT, HANOI, Viet Nam","","Consultant Guidelines 1.22(a)(ii) - 2011-10-18 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-GkH9nzA97TdBhsHRg5qvu4","LegalEntity","TPF GETINSA EUROESTUDIOS S.L.","","","es","RAMÓN DE AGUINAGA, 8, MADRID, 28028, Spain","","Fraudulent and Obstructive Practices - 2021-11-29 - 2027-11-28","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-GsL69XgVv9cC2csSVuvtBm","LegalEntity","OCEAN C&I CO., LTD.","TAIHAN OCEAN WORKS CO., LTD.","","kr","RM 304, 21, CENTUM6-RO, HAEUNDAE-GU, BUSAN, Korea, Republic of","","Controlled Affiliate of a Sanctioned Entity - 2025-09-05 - 2026-10-01","","","","WorldBank Debarred Providers","2025-09-05T15:03:02","2026-03-23T15:03:02","2026-02-04T15:03:02"
"NK-GxNBvhyCHjK3G5Av3kKFQE","LegalEntity","AL-AJAM COMPANY FOR GENERAL CONTRACTING LTD. (AL-AJAM","","","iq","BUNYAN AL-SA'DI BUILDING, AL-RABEE STREET, BAGHDAD, Iraq","","Procurement Guidelines, 1.14(a)(ii) - 2012-03-22 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Gzkyi2ZevdXYu2oT3crktC","LegalEntity","MARCO VINICIO ARREAGA ESTRADA","","","gt","15 AVENIDA 19-43, ZONA 10, -CIUDAD DE GUATEMALA, Guatemala","","Cross-Debarment: IDB - 2018-08-01 - 2027-06-25","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-H8JJAXUGBZkeKedUJ2STsG","LegalEntity","FEDDERS LLOYD CORPORATION LIMITED","FEDDERS LLOYD CORPORATION LTD","","in","159 OKHLA INDUSTRIAL ESTATE, PHASE III 110020, NEW DELHI -, India;159 OKHLA INDUSTRIAL ESTATE,PHASE III 110020, NEW DELHI -, India","","2004 & 2010 Procurement Guidelines, 1.14(a)(ii) - 2016-04-06 - 2999-12-31;2004 & 2010 Procurement Guidelines,1.14(a)(ii) - 2016-04-06 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-H8WXGatNtYoZT6FhNv2AAE","LegalEntity","NATIONAL ALIMENTATION SERVICES","","","ht","39 TABARRE, 48 BLVD 15 OCTOBRE, PORT-AU-PRINCE, Haiti;TABARRE 60 # 58, EN FACE DE LA SUNAUTO, PORT-AU-PRINCE, Haiti","","Procurement Guidelines, 1.15(a)(ii) - 2018-02-13 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-HFuowY4sCUJsiKGQg63dcB","LegalEntity","INGENIEROS CONSULTORES Y ASESORES TÉCNICOS SOCIEDAD DE RESPONSABILIDAD LIMITADA","","","hn","COLONIA HATO DE ENMEDIO, SECTOR 8, BLOQUE 108, CASA 3902, CALLE PRINCIPAL, IN FRONT OF HOSPITAL SAN JORGE, SAME PLACE AS HOTEL LA ESTANCIA., TEGUCIGALPA, Honduras;COLONIA HATO DE ENMEDIO, SECTOR 8,BLOQUE 108, CASA 3902, CALLE PRINCIPAL, IN FRONT OF HOSPITAL SAN JORGE, SAME PLACE AS HOTEL LA ESTANCIA., TEGUCIGALPA, Honduras","","Cross Debarment: IDB - 2021-12-23 - 2033-11-21","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-HFzjcsqG4w3gF5H2uZZ2QB","LegalEntity","MR. ERICK RODOLFO GONZÁLEZ CHÁVEZ","","","gt","BOULEVARD SAN CRISTOBAL 12-13, ZONA 8 MIXCO, -GUATEMALA CITY, Guatemala","","Procurement Guidelines, 1.15(a)(ii) - 2013-01-15 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-HGvqPTQ6Nj57p5AQeGeZmd","LegalEntity","CAIRO CONSULT","","","eg","2, NATIONAL COMPANY BUILDINGS, 3RD FLOOR, ELSEFARAT DISTRICT, NASR CITY, CAIRO, Egypt, Arab Republic of","","Fraudulent Practice - 2024-03-15 - 2028-09-14","","","","WorldBank Debarred Providers","2024-03-16T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-HW9V9qBZiCUGsMhF9CqLAm","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED YANTAI BRANCH","","","cn","NO 19, BUILDING A10, NO 35 GANGCHENG WEST STREET, ZHIFU DISTRICT, YANTAI CITY, SHANDONG PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-HbaHYVSSa9t7x9UF2uCPxD","LegalEntity","HENAN QIANKUN ROAD AND BRIDGE ENGINEERING CO. LTD.","","","cn","NO. 51 GOGNYE ROAD, FENGQIU COUNTY, XIANXIANG CITY, HENAN PROVINCE 453000, China","","Cross Debarment: ADB - 2019-09-25 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-HgFCFw6F28QzJez9umsTps","LegalEntity","VRATSA INVEST GROUP OOD","","","bg","13B, LOUKASHOV STREET, 3000 VRATSA, Bulgaria","","Procurement Guidelines, 1.15(a)(ii) - 2011-11-16 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-HhDRNvm9ieDsu5ar2CiwfE","LegalEntity","OSTEK CONSTRUCTION ELECTRIC AUTOMATION SYSTEM TECHNOLOGIES LTD","","","tr","MEŞRUTIYET CAD. HATAY SK. NO: 20/7, KIZILAY, ANKARA, Turkiye","","Procurement Guidelines, 1.14(a)(ii) - 2014-02-11 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2025-08-08T15:03:02"
"NK-HkejJMMedGz8ANwynw4neY","LegalEntity","MR WILLIAM TUKU OGON","","","ng","47 HAILE SELASSIE STREET, ASOKORO, ABUJA, FCT, Nigeria","","Cross Debarment: AfDB - 2023-03-28 - 2999-12-31","","","","WorldBank Debarred Providers","2024-06-29T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-HmbyFJrDkUp6RYDhZYaKeZ","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED BEIDAIHE NEW DISTRICT BRANCH","","","cn","NO 2-13 SHOPS, GRAPE OCEAN MANOR, BEIDAIHE NEW DISTRICT, QINHUANGDAO CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Hr65dk2jjsGNhzt68DvNfx","LegalEntity","ALYANS BETON LIMITED LIABILITY COMPANY","","","az","I. ISMALIYOV STREET, DOM 8, KVARTIRA 79, KHATAINSKIY RAYON, BAKU, Azerbaijan;I.ISMALIYOV STREET, DOM 8, KVARTIRA 79, KHATAINSKIY RAYON, BAKU, Azerbaijan","","Fraudulent Practice - 2022-02-10 - 2028-02-09","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-HuaEUYsPoGW3jyhEDsw7s6","LegalEntity","SFC VIETNAM INVESTMENT DEVELOPMENT FOR ENVIRONMENT CORPORATION","","","vn","TOWER CENTER OFFICE BUILDING, NO. 83A LY THUONG KIET STREET, DISTRICT HOAN KIEM, HANOI, Viet Nam","","""Consult. Guidelines, 1.22(a)(ii); Proc. Guidelines, 1.14(a)(ii)-(iii) - 2015-12-15 - 2999-12-31""","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-HySyyZ58XJHMjEB3vqKqxV","LegalEntity","ZIMO LTD.","","","ge","19A ALEKSANDRE KAZBEGI AVENUE, TBILISI 0160, Georgia;25B AND 25 ADAM MITSKEVICHI STR,VAKE-SABURTALO DISTRICT, TBILISI 0194, Georgia","","Cross Debarment: ADB - 2023-02-27 - 2027-11-07","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-J49srvuC2yGMdhEiddFTj2","LegalEntity","C.D.W. CONSTRUCTION CO., LTD","","","kh","HOUSE NO. 35B, ST. 476, SANGKAT TOULTOMPOUNG II, KHAN. CHAMKARMORN, PHNOM PENH, Cambodia","","Procurement Guidelines, 1.14(a)(ii) - 2014-07-24 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-J5wyNz3kjPsRSJ2t9seDek","LegalEntity","L’ENTREPRISE GÉNÉRALE DE CONSTRUCTION SAFIDY","","","mg","LOT VT 77 LD BIS ANDOHANIMANDROSEZA, ANTANANARIVO 101, Madagascar","","""Proc. Guidelines, 1.14(a)(ii); Proc. Guidelines, 1.15(a)(ii) - 2013-05-10 - 2999-12-31""","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-J78AunTMGmStmCBB88gisz","LegalEntity","MR. JOSÉ MAGNO DA SILVA GARRIDO","","","br","AVENIDA GUAJAJARAS, 221 LJ 4 – TIRIRICAL, SÃO LUIS – MARANHÃO -, Brazil","","Procurement Guidelines, 1.15(a)(ii) - 2012-11-06 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-J9bbTNiEReMuLPKKEFqUrQ","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED SUNIG BRANCH","","","cn","NO. 605 HUASI FASHION STREET, SUNING DEVELOPMENT ZONE, CANGZHOU CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JApxViqmMqiax4wtty4apB","LegalEntity","FUTURA DISTRIBUIDORA E COMÉRCIO EM GERAL EIRELI","","","br","PRAÇA VALDEMAR FONTES CARDOSO 33 BAIRRO SUIÇA, ARACAJU - SE, 49050-170 -, Brazil","","Cross Debarment: IDB - 2023-12-28 - 2028-10-30","","","","WorldBank Debarred Providers","2024-01-03T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JCn57guxVZ2XKAJtsi8sVs","LegalEntity","“ADOLAT QURILISH SERVIS” MAS'ULIYATI CHEKLANGAN JAMIYAT","","","uz","FERGANA REGION, MA'RIFAT MFY, ALISHER NAVOI SHOH KO'CHASI, 6A-UY, FERGANA, Uzbekistan","","Cross Debarment: EBRD - 2025-06-12 - 2027-04-21","","","","WorldBank Debarred Providers","2025-06-13T15:03:04","2026-03-23T15:03:02","2025-06-13T15:03:04"
"NK-JGE369cqEJQyBkJL2ARog5","LegalEntity","GENKEY SOLUTIONS B.V.","","","nl","LAAN 20, 2512 GN, THE HAGUE, Netherlands","","Fraudulent Practice - 2025-07-07 - 2027-01-06","","","","WorldBank Debarred Providers","2025-07-09T15:03:07","2026-03-23T15:03:02","2025-07-09T15:03:07"
"NK-JHoqVrkyAwPgaD8HEvw3UC","LegalEntity","MR. K.M. RAHMAN","","","bd","LAST KNOWN ADDRESS: HOUSE NO. 300, EIDGHA, ROAD NO. 8/A (NEW), WEST DHANMONDI, DHAKA-1209 -, Bangladesh","","Consultant Guidelines 1.25(a)(ii) - 2011-07-29 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JK4wzqcKEjFcaXZmSzq6mP","LegalEntity","PT. RUDY JAYA","","","id","JL. GAJAH MADA NO. 404 DESA JANTI, KEC. TARIK, SIDOARJO, JAWA TIMUR, Indonesia","","Procurement Guidelines, 1.15(a)(ii) - 2019-09-27 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JLQVdyra2FsjZkhp9y2bwM","LegalEntity","ANGEL ZAMBRANO NAVARRO","","","pe","CALLE RICARDO ÁNGULO 834, URB. CORPAC-SAN ISIDRO, LIMA, Peru","","Procurement Guidelines, 1.14(a)(ii) - 2015-04-14 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JR9PhMfPr7e7coZAZSDuSX","LegalEntity","MR. DMITRY GENNADYEVICH KOSTOUSOV","","","ru","1 KRASNOARMEISKAYA SQUARE, 392023, TAMBOV, Russian Federation;12A GAGARIN STREET, APT. 45, BEREZOVSKY, SVERDLOVSK OBLAST, Russian Federation","","Procurement Guidelines, 1.15(a)(ii) - 2011-12-06 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JSdndmXivDVgN9sPozF2mw","LegalEntity","EVA-TOP AGENCIES","","","ke","P.O. BOX 2680 – 00100, NAIROBI, Kenya","","Cross Debarment: AfDB - 2023-03-01 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JTCEZJUG5CvLJwubAdnMJZ","LegalEntity","ARJ CAPITAL LLC","","","mn","14TH FLOOR, M PLAZA, SAMBUU STREET 24, ULAANBAATAR 15141, Mongolia","","Cross Debarment: EBRD - 2025-12-16 - 2030-05-25","","","","WorldBank Debarred Providers","2025-12-17T15:03:01","2026-03-23T15:03:02","2025-12-17T15:03:01"
"NK-JaDrThaMDwdd9z4bSNpiJV","LegalEntity","COMERCIALIZADORA INTERCONTINENTAL CEC. S.A.","","","gt","3ª AVENIDA “A” 3-15, ZONA 1, -GUATEMALA CITY, Guatemala","","Cross Debarment: IDB - 2020-08-28 - 2033-07-27","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JaXL9bqq4h8Xvk5qf5eXwX","LegalEntity","HEBEI CONSTRUCTION GROUP JILIN ENGINEERING CO., LTD.","","","cn","NO. 50, TUANSHAN STREET, KUANCHENG DISTRICT, CHANGCHUN CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JdawtwfeaNkdYtpmUqJRWj","LegalEntity","MR. VALERI ANGELOV","","","bg","13B, LOUKASHOV STREET, 3000 VRATSA, Bulgaria","","Procurement Guidelines, 1.15(a)(ii) - 2011-11-16 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JfTZKEskobHMN3XGT6ZMz5","LegalEntity","ZIRASAS COMPANY","","","ir","TEHRAN 1576635511, 16 NAGHDI ST., NORTH MOFATEH, Iran, Islamic Republic of","","Controlled Affiliate of a Sanctioned Entity. - 2025-06-17 - 2030-09-16","","","","WorldBank Debarred Providers","2025-06-18T15:03:04","2026-03-23T15:03:02","2025-06-18T15:03:04"
"NK-JhzszCjfnuKM5m9LgRjjDc","LegalEntity","MR. ROMAIN PISON","","","be","APT. 8 8 RUE CHARLES MARTEL, BRUSSELS 1000, Belgium","","Cross Debarment: EBRD - 2024-07-04 - 2027-12-30","","","","WorldBank Debarred Providers","2024-07-08T15:03:02","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-JixMYw5riPWaQv3AANWv6u","LegalEntity","CONSTRUTORA COESA S.A. - SUCURSAL COLOMBIA","","","co","CALLE 67, N.07-35, OFICINA 404, BOGOTA, Colombia","","Cross Debarment: IDB - 2022-03-18 - 2026-07-15","","","","WorldBank Debarred Providers","2025-09-25T15:03:01","2026-03-23T15:03:02","2025-09-25T15:03:01"
"NK-Jqd5J5nfoARKdUqg5hT47a","LegalEntity","MR. FAUSTO ALEJANDRO LOPEZ CIFUENTES","","","gt","25A CALLE 18-70, ZONA 11, MINERVA SUR MUNICIPIO DE MIXCO, DPTO, -GUATEMALA CITY (CUIDAD DE GUATEMALA), Guatemala","","Cross Debarment:  IDB - 2014-07-17 - 2027-06-23","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Jri8RzzYTTBJwwoyD9KiFL","LegalEntity","SEGO VENTURES NIGERIA LIMITED","","","ng","17B CANERY DRIVE, MKO ABIOLA GARDENS, ALAUSA, IKEJA, LAGOS, Nigeria","","Procurement Guidelines 1.14(a)(ii) - 2011-06-03 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Js2gdxv8CqTsys6Urgw4ap","LegalEntity","MAX ROAD LLC","","","mn","14TH FLOOR, M PLAZA, SAMBUU STREET 24, ULAANBAATAR 15141, Mongolia","","Cross Debarment: EBRD - 2025-12-16 - 2030-05-25","","","","WorldBank Debarred Providers","2025-12-17T15:03:01","2026-03-23T15:03:02","2025-12-17T15:03:01"
"NK-JtthrpcSQLUo2waA4eFD5B","LegalEntity","JUYDAM-TAMIRCHI LLC","","","uz","DASHNAYA 8, FERGANA REGION, FERGANA CITY, Uzbekistan","","Jan. 2011 Procurement Guidelines, Paras. 1.16(a)(ii) & 1.16(a)(iii) - 2018-06-13 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-Jy9jKgdJCBvXJn88yEu6gH","LegalEntity","DRC B.V.","","","nl","INDUSTRIEWEG 24, 4153 BW BEESD, Netherlands","","2004 Procurement Guidelines, para. 1.14(a)(i) - 2013-09-09 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-K3yP6Aoe38QWWe32UmU4P4","LegalEntity","STRATEGIC ASIA GLOBAL, LTD.","","","gb","PALMEIRA MANSIONS, 29 PALMEIRA AVENUE MANSIONS, 21-23 CHURCH ROAD HOVE, SUSSEX, BN3 2FA, United Kingdom","","Cross Debarment: ADB - 2020-12-16 - 2999-12-31","","","","WorldBank Debarred Providers","2023-08-25T00:01:34","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-K5mzCWvnTfaedfuFmB93yh","LegalEntity","DONAEV MANAGEMENT CONSULTING (DMC - TAJIKISTAN","","","tj","216/2 KHUVAYDUILOEVA STREET, APARTMENT 5, 734049, DUSHANBE, Tajikistan;3/1, TURSUNZADE STREET, DUSHANBE, 734000, Tajikistan","","Cross Debarment:  ADB - 2020-03-13 - 2999-12-31;Cross Debarment: ADB - 2020-03-13 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-K9FvpkjW7jvAYZz3Bkvokn","LegalEntity","LUTOYILEX CONSTRUCT LIMITED","","","ng","SUITE 295, 1ST FLOOR, SOAR PLAZA, 1ST AVENUE, FCT-ABUJA, Nigeria","","Cross Debarment: AfDB - 2022-05-17 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-K9ydjHYsCCtxgJ77yKRxEe","LegalEntity","PT. AREABANGUN PUTRA SEJATI","","","id","CIPAGANTI DREAM LAND A-1, JL. JENDRAL A.H. NASUTION (RAYA UJUNGBERUNG), BANDUNG 40612, WEST JAVA, Indonesia","","Procurement Guidelines, 1.15(a)(ii) - 2019-01-23 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-KACPrckjVxMph65LwLEQVw","LegalEntity","ATLAS MEDICINE CONCERN PVT. LTD.","","","np","1535 BHATBHATENI, G.P.O. BOXES 3868 AND 10807, KATHMANDU, Nepal","","Procurement Guidelines, 1.14(a)(ii) - 2014-01-02 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-KCkPfLxyMthdv9pZjD4NHL","LegalEntity","HUNAN ZHONGGE CONSTRUCTION GROUP ANHUI CONSTRUCTION ENGINEERING CO., LTD.","","","cn","HEFEI YULONG AGRICULTURAL MACHINERY MARKET, XIN AN VILLAGE, FEIDONG COUNTY, HEFEI CITY, ANHUI, China","","Controlled Affiliate of a Sanctioned Entity. - 2025-05-16 - 2029-11-15","","","","WorldBank Debarred Providers","2025-05-17T15:03:03","2026-03-23T15:03:02","2025-05-17T15:03:03"
"NK-KGWVrHqPL3VUBinyUkPRrP","LegalEntity","LIU LIJUN","","","cn","NO. 6 EFANG FIRST ROAD, WEIYANG DISTRICT, XI'AN CITY, China","","Cross Debarment: ADB - 2020-12-16 - 2999-12-31","","","","WorldBank Debarred Providers","2025-08-09T15:03:01","2026-03-23T15:03:02","2025-08-09T15:03:01"
"NK-KLZYWiXALzG7EJVB7RA4mY","LegalEntity","PYRAMID E&C CO. LTD.","","","kh","903, 31 BT, PHUM SANSAM KOSAL 1, BOENG TUMPUN, MEAN CHEY, PHNOM PENH, 12351, Cambodia","","Cross Debarment: ADB - 2022-06-13 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-KNiAp79GV4ppz3TzF4cAzY","LegalEntity","MR. KHAMKY SOMCHAYNEUK","","","la","PHONSAVANH VILLAGE, PAKSE DISTRICT, CHAMPASAK PROVINCE, Lao People's Democratic Republic","","Cross Debarment: ADB - 2022-11-01 - 2027-07-13","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-KNoAo238HdDcfxamr2mxSy","LegalEntity","SOCIÉTÉ GRANDS TRAVAUX MGHAIETH (GTM","","","tn","21, KEMAL ATATURK STREET, TUNIS 1001, Tunisia","","""Proc. Guidelines, 1.14(a)(ii); Proc. Guidelines, 1.15(a)(ii) - 2016-01-20 - 2999-12-31""","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
